carat,cut_ord,color_ord,clarity_ord,depth,table,log_price,price
2.0,3,0,3,62.9,60.0,9.389824573949976,11966
0.26,2,2,4,62.0,56.0,5.988961416889864,399
1.08,4,2,1,59.3,57.0,8.40178233990491,4455
0.74,4,2,1,62.1,57.0,7.752335163302292,2327
0.34,4,6,2,62.0,55.0,6.620073206530356,750
0.31,3,3,3,59.2,60.0,6.548219102762372,698
1.02,3,4,3,62.4,59.0,8.802672840312818,6652
1.56,1,1,1,58.5,61.0,8.99317889233952,8048
0.7,3,2,2,62.0,58.0,7.675546002537848,2155
1.01,2,3,1,62.7,58.0,8.241703159729818,3796
0.38,4,5,5,62.5,53.0,6.920671504248683,1013
0.7,3,0,3,61.2,60.0,7.570443252057374,1940
0.57,3,3,3,61.1,59.0,7.359467638255621,1571
1.3,2,5,2,59.1,60.0,8.982561092257445,7963
1.14,3,3,3,61.4,60.0,8.86488793377419,7079
0.5,3,4,4,62.3,55.0,7.516433302915632,1838
1.03,0,1,2,57.4,61.0,8.266678443305896,3892
0.51,4,3,3,62.0,56.0,7.202661196523238,1343
0.31,3,6,1,61.8,60.0,6.385194398997726,593
0.41,4,3,2,61.4,56.0,6.63200177739563,759
2.03,3,1,1,63.0,56.0,9.486607541612665,13182
1.5,3,2,4,62.1,59.0,9.322686431807721,11189
1.01,3,2,2,59.5,59.0,8.470311205516108,4771
0.31,4,4,7,62.1,54.0,6.81783057145415,914
0.64,2,5,5,61.8,59.0,8.172164452111904,3541
1.24,4,6,5,61.5,57.0,9.598116617213263,14737
0.31,4,6,4,62.0,54.0,6.52649485957079,683
0.37,3,4,3,60.5,59.0,6.795705775173514,894
0.75,3,3,1,61.0,58.0,7.703459047867175,2216
0.52,3,6,5,59.8,60.0,7.810758116529357,2467
0.23,2,4,3,59.4,57.0,5.996452088619021,402
1.07,4,4,1,61.9,55.0,8.383433201236713,4374
0.32,1,6,2,63.8,55.0,6.309918278226516,550
0.53,4,3,5,60.8,57.0,7.578145472419466,1955
1.0,3,1,1,58.2,60.0,7.9355873855892,2795
0.34,2,6,3,59.5,56.0,6.548219102762372,698
0.72,4,4,4,61.4,56.0,8.231908243564177,3759
0.3,1,6,2,63.4,54.0,6.244166900663736,515
0.55,4,3,7,62.0,55.0,7.7823903355874595,2398
0.43,4,2,3,62.5,56.0,7.1049654482698426,1218
0.3,4,1,3,62.7,54.0,6.082218910376446,438
0.41,2,4,2,62.3,60.0,6.520621127558696,679
0.4,2,6,2,61.4,56.0,6.648984550024776,772
0.55,2,6,2,61.6,56.0,7.365180126021013,1580
0.3,4,1,2,62.3,56.0,5.976350909297934,394
1.01,2,4,1,60.8,63.0,8.280204233279974,3945
0.4,1,6,1,63.4,59.0,6.432940092739179,622
0.32,4,2,6,62.9,57.0,6.841615476477592,936
1.32,3,2,1,62.7,58.0,8.768885326134862,6431
0.3,4,4,7,61.7,56.0,6.771935555839602,873
1.37,4,3,4,61.1,55.0,9.306468399070404,11009
0.43,2,5,3,62.2,58.0,6.767343125265392,869
2.43,3,3,0,61.7,60.0,9.181529290122063,9716
0.45,4,3,5,61.8,57.0,7.074116816197362,1181
0.41,1,3,6,63.6,56.0,6.738152494595957,844
2.05,0,1,4,67.7,58.0,9.76468514965567,17408
1.26,3,3,3,60.1,61.0,9.001222992395064,8113
1.1,4,2,2,62.2,55.0,8.636929873018572,5636
1.51,3,1,5,61.1,60.0,9.28887424963029,10817
1.0,1,6,1,64.3,59.0,8.310169021981912,4065
0.31,1,2,6,63.1,57.0,6.561030665896573,707
0.31,3,3,4,62.2,56.0,6.687108607866515,802
0.7,3,0,4,59.6,62.0,7.577121930876679,1953
0.7,0,3,0,66.7,55.0,6.862757913051401,956
1.12,4,0,2,62.4,57.0,8.484669999710677,4840
1.51,1,5,2,62.8,59.0,9.348971240145405,11487
0.71,3,5,3,62.1,59.0,7.913886714856082,2735
0.3,3,3,4,60.0,60.0,6.654152520183219,776
0.59,4,4,2,62.3,54.0,7.261225091971921,1424
0.52,4,5,3,60.5,56.0,7.5480289699350145,1897
1.2,4,2,4,62.5,57.0,8.826734598220911,6814
0.73,2,4,4,62.0,57.0,8.070906088787819,3200
0.7,2,5,3,61.8,59.0,7.953318346560431,2845
0.32,3,3,1,61.0,59.0,6.29156913955832,540
0.57,2,4,4,63.2,56.0,7.462214939768189,1741
0.52,4,5,3,62.0,55.0,7.503840746698951,1815
0.52,4,6,2,61.2,57.0,7.264730177929867,1429
0.76,2,0,3,61.2,57.0,7.698936199813447,2206
0.32,4,3,5,61.6,55.0,6.841615476477592,936
1.27,4,3,3,62.0,58.0,9.09549053029724,8915
1.51,0,3,0,65.6,54.0,8.334951631422454,4167
0.7,4,3,4,60.5,56.0,8.126813720726114,3384
0.71,4,6,3,61.0,56.0,8.252706676567644,3838
0.73,4,6,1,62.4,56.0,7.825644732219989,2504
1.2,1,5,1,63.3,55.0,8.620471540869739,5544
0.49,3,3,1,59.4,60.0,6.988413181999592,1084
0.4,4,5,2,62.2,55.0,6.851184927493743,945
0.53,4,2,2,61.0,56.0,7.145196134997171,1268
1.29,4,4,1,61.7,54.0,8.780941113572387,6509
1.07,4,2,0,62.1,55.0,8.13505390861157,3412
0.4,4,1,2,61.2,55.0,6.539585955617669,692
1.05,2,3,2,61.6,57.0,8.555836815008442,5197
1.27,2,2,2,63.2,56.0,8.726156679156613,6162
0.3,4,5,4,61.7,57.0,6.814542897259958,911
0.56,4,4,4,61.7,56.0,7.60887062919126,2016
1.21,3,4,1,59.0,60.0,8.696510239189893,5982
0.74,1,6,2,63.1,59.0,7.920446505142607,2753
0.31,3,3,6,60.7,58.0,6.952728644624869,1046
0.5,2,6,4,62.0,56.0,7.4673710669175595,1750
0.4,3,3,5,61.7,59.0,6.889591308354466,982
0.42,4,3,7,61.6,56.0,7.24422751560335,1400
1.04,1,5,2,63.5,56.0,8.572627898304338,5285
0.91,1,1,3,64.3,58.0,7.959625305098115,2863
1.0,1,2,4,61.3,64.0,8.620471540869739,5544
0.93,0,1,3,64.7,58.0,8.08886878916199,3258
1.01,2,1,2,60.9,63.0,7.750614732770409,2323
0.7,3,4,1,61.5,58.0,7.622174594817622,2043
0.52,4,5,2,62.4,58.0,7.412160334945205,1656
0.7,3,2,2,60.9,62.0,7.685243607975833,2176
2.07,4,0,3,62.2,56.0,9.350102314351341,11500
0.72,2,4,3,63.0,54.0,7.931644021454311,2784
0.7,3,5,2,60.5,58.0,7.9291264873067995,2777
0.58,4,5,3,61.7,57.0,7.500529485395295,1809
1.28,3,1,3,62.5,61.0,8.771990436532242,6451
0.3,3,0,4,62.6,58.0,6.226536669287466,506
0.78,4,3,3,62.2,57.0,8.061802274538348,3171
1.17,2,2,3,59.6,59.0,8.6278397115033,5585
1.39,3,0,4,60.8,58.0,8.88723835429314,7239
0.71,4,2,3,61.7,55.0,7.847371836159788,2559
0.26,3,5,6,62.9,58.0,6.645090969505644,769
0.7,2,1,3,63.0,60.0,7.532088143541722,1867
0.23,2,5,5,62.7,55.0,6.22455842927536,505
1.01,4,6,5,61.1,57.0,9.292841593487926,10860
1.01,1,2,2,63.4,58.0,8.424858580213442,4559
0.55,3,4,3,61.7,56.0,7.506042178518122,1819
0.34,3,3,3,61.6,58.0,6.639875833826536,765
0.9,2,4,3,63.1,59.0,8.439663988907,4627
2.22,4,0,1,62.8,57.0,9.5253700659462,13703
0.71,2,3,2,57.5,61.0,7.880048200971577,2644
0.93,4,5,2,62.8,56.0,8.34972083747249,4229
0.28,2,4,6,58.9,62.0,6.349138991379798,572
1.61,2,0,2,61.7,60.0,8.94832604627298,7695
2.04,3,0,3,61.4,59.0,9.517825071724143,13600
0.34,3,4,5,59.6,60.0,6.833031732786201,928
0.97,4,1,0,61.6,53.0,7.713784616598755,2239
0.31,3,4,3,62.4,58.0,6.687108607866515,802
0.4,4,5,5,61.4,59.0,7.00850518208228,1106
0.52,2,6,4,59.6,57.0,7.598399329323964,1995
1.18,4,0,4,61.7,56.0,8.552946361122055,5182
1.03,2,4,3,63.4,62.0,8.735203590618699,6218
1.23,4,2,1,60.6,57.0,8.691314551644853,5951
0.33,4,4,3,61.9,55.0,6.501289670540389,666
0.41,3,5,5,61.8,59.0,7.1252830915107115,1243
0.59,3,5,2,58.7,57.0,7.346010209913293,1550
0.3,4,3,7,62.0,54.0,6.760414691083428,863
1.23,3,3,5,59.6,59.0,9.101752431559284,8971
0.31,4,5,4,61.2,55.0,6.874198495453294,967
0.4,4,5,4,61.6,56.0,6.959398512133975,1053
1.54,4,1,3,60.7,56.0,8.9680140012452,7848
0.9,4,5,3,62.3,57.0,8.70251025718999,6018
1.0,0,4,3,64.9,52.0,8.733916174927524,6210
0.34,4,1,7,61.3,55.0,6.543911845564792,695
1.5,4,2,3,62.2,57.0,9.277251077258809,10692
0.8,2,2,3,62.8,57.0,7.940227765145702,2808
1.02,2,4,5,59.4,59.0,9.062652099076578,8627
0.56,4,4,3,61.3,54.0,7.45182223652793,1723
0.36,3,6,1,63.0,59.0,6.466144724237619,643
0.3,3,2,2,62.9,58.0,6.29156913955832,540
2.0,2,1,2,59.8,59.0,9.619332585860503,15053
1.01,2,5,2,62.8,57.0,8.596189197642735,5411
0.75,3,2,3,59.1,58.0,7.822444729489319,2496
1.02,0,2,1,59.6,57.0,8.388905171114706,4398
0.9,1,4,3,63.3,57.0,8.355379895253634,4253
1.07,3,2,2,62.1,58.0,8.528133131454572,5055
1.27,0,2,1,65.2,54.0,8.58185670474196,5334
1.2,3,3,3,62.4,59.0,8.909910726701899,7405
0.85,2,1,3,60.0,57.0,8.029432840581244,3070
0.5,0,6,3,63.7,57.0,7.266128779556451,1431
0.5,4,5,4,62.0,58.0,7.470224135899966,1755
0.51,1,6,2,63.6,57.0,7.3613754289773485,1574
0.71,3,5,2,59.2,59.0,7.943427767876373,2817
0.56,4,2,4,62.2,55.3,7.43307534889858,1691
0.34,4,1,6,61.8,56.0,6.688354713946762,803
0.53,4,4,1,62.2,53.0,6.982862751468942,1078
1.54,3,5,3,62.7,58.0,9.636653312597184,15316
0.3,4,4,2,62.4,55.0,6.163314804034641,475
0.33,3,3,4,61.8,59.0,6.74993119378857,854
1.06,3,5,3,61.3,58.0,8.910315776326016,7408
2.07,0,3,0,67.7,56.0,8.780018887869153,6503
0.39,4,6,2,60.6,55.0,6.591673732008658,729
0.31,4,4,6,60.7,56.0,6.777646593635117,878
0.31,4,6,3,62.5,56.0,6.848005274576363,942
1.43,2,0,3,62.8,56.0,8.791638037085997,6579
0.33,2,3,5,60.0,63.0,6.872128101338986,965
0.94,1,6,1,57.9,61.0,8.047189562170502,3125
1.04,2,2,3,60.9,58.0,8.602820277383675,5447
1.0,2,5,1,62.5,55.0,8.387539983189367,4392
0.72,2,4,5,63.4,56.0,8.11312710422178,3338
0.39,4,5,4,62.0,54.0,6.854354502255021,948
0.26,2,2,5,62.5,56.0,6.186208623900494,486
1.22,3,5,1,61.5,58.0,8.756367559802975,6351
0.26,2,6,4,63.3,57.0,6.040254711277414,420
0.31,4,4,3,62.8,56.0,6.687108607866515,802
0.37,4,3,3,60.5,56.0,6.695798917058491,809
1.0,2,4,3,61.1,60.0,8.90150275745161,7343
1.0,4,5,3,61.5,55.0,8.85209276347713,6989
0.29,2,4,6,61.5,56.0,6.333279628139691,563
0.38,4,1,5,62.6,54.0,6.641182169740591,766
0.58,4,0,3,60.9,57.0,7.188412736496954,1324
0.3,4,6,4,61.1,57.0,6.785587645007929,885
0.71,2,3,1,63.4,56.0,7.643003635560718,2086
0.32,4,3,5,60.6,57.0,6.593044534142437,730
1.1,4,2,1,62.0,55.0,8.420021279663963,4537
1.01,4,5,0,62.0,57.0,8.146129510025405,3450
0.81,2,5,1,63.7,57.0,7.913886714856082,2735
0.72,2,0,4,62.2,59.9,7.5569505720129,1914
0.51,4,2,1,62.1,55.0,6.923628628138427,1016
0.91,4,3,1,62.7,57.0,8.176672771948455,3557
1.1,4,4,0,61.8,56.0,8.210124405164267,3678
0.24,4,4,6,62.0,56.0,6.519147287940395,678
1.26,3,1,2,60.5,62.0,8.573951525234847,5292
1.03,4,3,6,61.7,56.0,8.950014029534257,7708
0.8,2,2,3,63.4,60.0,7.936302693201959,2797
0.41,0,3,5,64.7,56.0,6.725033642166843,833
0.84,2,3,5,60.4,55.0,8.356789669923213,4259
1.4,3,4,1,59.9,60.0,8.919854372191667,7479
0.32,1,6,2,63.5,55.0,6.3784261836515865,589
0.9,1,6,2,63.8,57.0,8.33758794211651,4178
0.51,3,4,3,62.3,60.0,7.3613754289773485,1574
0.71,1,2,2,57.9,62.0,7.763871287820222,2354
1.01,3,3,4,60.9,58.0,8.818630229100354,6759
0.7,2,5,4,62.2,57.0,8.027150106832774,3063
1.01,1,4,5,60.3,62.0,9.06496771896043,8647
1.01,2,5,2,63.2,59.0,8.482601746646619,4830
0.43,3,5,1,60.8,58.0,6.573680166960646,716
0.37,4,1,3,61.5,56.0,6.285998094508865,537
0.32,4,3,3,61.7,57.0,6.329720905522696,561
0.36,4,5,2,61.6,56.0,6.447305862541213,631
0.52,4,6,1,61.7,55.0,7.163946684342547,1292
0.55,1,1,2,57.7,61.0,6.9930151229329605,1089
1.69,3,4,3,59.8,60.0,9.56395062454207,14242
1.24,3,2,1,62.1,58.0,8.487558386286548,4854
0.72,4,6,2,61.1,56.0,7.969357742016346,2891
1.38,2,2,2,63.2,56.0,8.966483779064431,7836
1.09,3,2,3,59.7,58.0,8.644178203170727,5677
1.07,4,5,5,61.3,56.0,9.232297539328226,10222
1.0,3,2,7,60.6,57.0,8.886685639065584,7235
2.01,3,5,1,62.6,58.0,9.582041849931539,14502
0.72,4,2,4,61.6,55.0,8.049746290952191,3133
1.13,4,1,1,61.7,57.0,8.36799688505411,4307
0.7,1,3,3,63.8,59.0,7.763446388727362,2353
0.41,3,1,6,61.5,59.0,6.760414691083428,863
0.7,4,4,3,61.3,57.0,8.00903068506973,3008
0.54,4,3,4,62.2,56.0,7.400620577371135,1637
0.32,4,5,5,62.3,56.0,6.984716320118266,1080
1.04,2,2,3,63.2,58.0,8.499232866039245,4911
0.71,3,3,3,60.4,61.0,7.83002808253384,2515
0.71,4,6,3,62.7,57.0,8.074649075066652,3212
0.5,2,4,4,61.9,62.0,7.351158226430694,1558
1.01,2,5,6,61.6,58.0,9.277344600756656,10693
1.0,4,4,1,62.4,57.0,8.6652683094816,5798
1.0,1,5,5,63.5,55.0,9.07680897935166,8750
0.51,4,5,3,62.2,57.0,7.484930283289661,1781
0.71,4,6,3,62.3,56.0,8.051022208190679,3137
0.41,1,4,2,58.4,58.0,6.516193076042964,676
1.21,3,0,2,59.9,60.0,8.470101583882387,4770
0.67,1,5,3,61.6,61.0,7.727535110475448,2270
0.4,1,5,1,63.2,57.0,6.501289670540389,666
1.0,0,3,4,63.1,63.0,8.440312147080279,4630
0.5,1,5,2,64.2,59.0,7.051855622955894,1155
0.38,2,5,6,60.0,59.0,6.959398512133975,1053
1.02,4,5,3,60.7,56.0,8.810459642161918,6704
0.32,3,4,6,61.3,58.0,6.897704943128636,990
0.33,3,5,3,62.0,59.0,6.583409222158765,723
1.75,4,0,5,62.0,55.0,9.359535938338036,11609
0.23,2,4,5,61.4,56.0,6.368187186350492,583
0.3,1,4,1,63.4,56.0,5.976350909297934,394
0.38,4,6,5,61.4,57.0,6.975413927455952,1070
0.57,4,2,7,62.2,56.0,7.693937325509272,2195
0.38,2,5,4,61.5,58.0,6.907755278982137,1000
1.01,2,5,5,63.4,56.0,9.173883834965567,9642
0.41,3,5,4,62.0,57.0,7.050122520269059,1153
1.26,4,4,7,62.6,57.0,9.523032079931992,13671
0.54,4,5,3,62.8,55.0,7.44600149832412,1713
1.02,1,2,2,57.1,61.0,8.317033476492403,4093
0.5,2,3,4,61.0,58.0,7.434847875211999,1694
2.14,0,2,0,66.4,56.0,8.75273950944749,6328
0.23,2,5,6,62.3,58.0,6.272877006546167,530
0.3,3,5,2,62.7,60.0,6.51471269087253,675
0.51,4,3,4,61.6,56.0,7.415776975415394,1662
0.3,4,5,2,62.4,57.0,6.212606095751519,499
0.54,4,3,4,61.7,57.0,7.453561871643373,1726
0.6,4,4,3,61.9,55.0,7.536363938404511,1875
1.05,1,3,1,63.2,54.0,8.352554369474591,4241
1.29,3,1,4,61.1,58.0,8.641885635373555,5664
0.7,1,5,5,60.1,63.0,7.957527402230773,2857
1.16,4,3,7,62.3,55.0,9.218506934642576,10082
1.01,3,3,2,59.9,56.0,8.491875383431948,4875
1.19,3,1,1,62.6,58.0,8.464846711044029,4745
1.28,3,3,4,60.9,58.0,9.15957325492253,9505
0.52,3,5,3,60.9,57.0,7.503840746698951,1815
0.3,4,5,5,62.1,54.0,6.60934924316738,742
0.7,2,4,2,59.1,59.0,7.731053144007127,2278
0.7,4,1,3,62.2,55.0,7.7266536648476425,2268
0.86,4,1,5,61.4,58.0,8.173011311724972,3544
0.77,3,5,4,60.8,56.0,8.089482474360754,3260
2.01,2,0,2,61.6,60.0,9.399637542506563,12084
1.02,4,4,5,62.3,58.0,9.169310022418191,9598
1.05,3,3,0,61.7,59.0,7.774015077250727,2378
0.7,3,3,3,63.0,57.0,7.7752758464868625,2381
1.03,4,1,2,62.2,58.0,8.397057390176256,4434
0.56,3,3,2,60.2,59.0,7.200424892944957,1340
0.31,3,0,4,60.7,60.0,6.0112671744041615,408
0.51,4,6,3,61.7,55.0,7.540090320145325,1882
1.17,1,3,4,60.0,64.0,8.983690681332686,7972
0.42,4,4,4,60.6,56.0,6.825460036255307,921
1.24,4,3,7,62.4,56.0,9.339261152043022,11376
1.32,4,3,2,61.9,57.0,8.911125383710678,7414
0.34,3,4,4,60.0,59.0,6.586171654854675,725
1.08,2,3,3,62.0,57.0,8.727129915243166,6168
0.3,2,3,3,61.1,62.0,6.19644412779452,491
0.43,4,2,7,62.2,55.0,7.1731917424865985,1304
0.7,4,3,2,60.9,57.0,7.780720886117918,2394
1.2,3,3,5,62.8,59.0,9.215626376405421,10053
0.72,4,3,1,62.6,52.0,7.738488122494646,2295
0.27,4,1,5,61.6,55.0,6.173786103901937,480
0.51,3,6,3,61.9,58.0,7.505492274737424,1818
0.31,4,6,4,61.9,53.0,6.651571873589727,774
1.52,3,0,3,62.0,59.0,8.956479847999912,7758
0.34,2,2,5,61.0,55.0,6.448889394146858,632
1.23,1,1,4,63.6,59.0,8.671458150427666,5834
0.52,2,6,3,60.6,56.0,7.507690077819904,1822
1.06,4,1,2,62.6,56.0,8.443761913330354,4646
1.55,4,4,2,62.1,54.0,9.423271958213975,12373
0.31,4,6,3,62.1,55.0,6.704414354964107,816
1.05,2,4,7,59.7,55.0,9.342858751676328,11417
0.74,1,5,4,63.4,55.0,8.13622555490846,3416
0.53,4,4,2,61.9,55.0,7.215239978730097,1360
0.92,1,1,2,63.3,58.0,8.126222529458525,3382
0.41,4,3,1,62.1,53.6,6.490723534502507,659
1.1,4,2,1,62.0,56.5,8.517593111437565,5002
0.32,1,3,3,63.3,54.0,6.329720905522696,561
0.3,3,2,4,61.4,59.0,6.26530121273771,526
1.14,3,1,3,62.8,60.0,8.518791912779934,5008
0.71,2,3,3,61.3,59.0,7.897296472595885,2690
0.42,4,3,4,61.8,57.0,6.891625897052253,984
0.93,4,5,2,59.6,57.0,8.45531778769815,4700
0.85,0,3,0,62.7,60.0,7.409136443920128,1651
0.28,4,1,4,62.5,54.0,6.104793232414985,448
0.5,0,6,2,65.1,58.0,7.187657164114956,1323
0.47,4,4,6,61.6,56.0,7.655864017616056,2113
0.82,2,4,1,62.9,59.0,7.879669914604289,2643
0.34,4,5,4,62.4,55.0,6.940222469119639,1033
0.37,3,4,2,61.6,59.0,6.673297967767654,791
0.41,3,5,1,62.1,58.0,6.52649485957079,683
1.0,2,1,1,62.4,63.0,8.076204527239026,3217
0.43,3,1,7,61.2,58.0,6.962243464266207,1056
0.33,1,4,3,59.5,61.0,6.466144724237619,643
1.22,2,5,2,63.4,56.0,8.593598522618644,5397
2.0,2,2,2,62.8,57.0,9.841771710555475,18803
1.51,4,1,1,61.2,58.0,8.904086913938967,7362
0.23,4,2,4,61.2,55.0,6.0473721790462776,423
1.02,1,0,1,63.1,58.0,8.101071503119543,3298
1.04,3,1,1,61.6,58.0,8.163940954755008,3512
0.33,4,4,3,62.1,54.0,6.501289670540389,666
0.91,0,4,1,64.9,56.0,8.07402621612406,3210
0.58,2,3,2,59.3,58.0,7.249925536717988,1408
1.01,2,0,2,62.8,57.0,8.293549515060345,3998
1.57,4,1,2,62.0,59.0,9.115480090952223,9095
0.72,3,0,2,60.4,61.0,7.364547014255642,1579
0.31,2,6,3,62.3,55.0,6.598509028614515,734
0.31,4,6,7,61.1,56.0,7.1316985104669115,1251
0.9,3,3,1,62.1,58.0,8.085178748074537,3246
2.11,3,0,1,61.0,58.0,9.42867236629317,12440
0.7,3,5,4,58.4,59.0,7.956476798036782,2854
0.41,3,2,2,60.9,60.0,6.775366090936392,876
1.01,3,2,1,60.8,59.0,8.224967478914584,3733
0.34,4,4,3,61.5,55.0,6.587550014824796,726
0.31,4,4,6,61.8,56.0,6.784457062637643,884
1.12,2,6,1,59.3,59.0,8.564649132572534,5243
0.53,4,2,2,62.4,59.0,7.111512116496157,1226
0.34,4,3,3,61.9,55.0,6.639875833826536,765
1.06,2,2,3,62.4,56.0,8.608860379942062,5480
0.56,4,3,7,62.0,54.0,7.749753406274437,2321
0.55,4,3,5,61.9,56.0,7.611842399580417,2022
1.01,4,5,1,59.6,60.0,8.434680769841773,4604
0.5,4,3,3,61.6,55.0,7.24422751560335,1400
0.72,3,1,3,60.9,60.0,7.75491027202143,2333
0.31,4,6,1,62.3,56.0,6.135564891081739,462
0.41,2,5,1,63.0,57.0,6.45833828334479,638
0.26,3,5,6,61.8,58.0,6.645090969505644,769
1.13,3,2,2,61.4,59.0,8.58260632996447,5338
1.01,2,4,2,63.0,58.0,8.437933510430605,4619
0.34,4,5,4,60.8,57.0,6.940222469119639,1033
0.57,4,4,2,61.6,56.0,7.1693500166706,1299
0.85,0,2,0,66.9,54.0,7.1308988302963465,1250
2.08,2,2,1,63.4,59.0,9.488426550754516,13206
0.72,4,4,2,61.7,55.0,7.8119734296220225,2470
1.01,0,1,4,64.9,56.0,8.24301946898925,3801
1.09,4,4,2,62.0,56.0,8.686429508661536,5922
0.61,2,0,1,58.1,63.0,7.025538314638521,1125
0.41,4,4,3,61.4,55.0,7.009408932708637,1107
2.05,3,1,3,60.8,58.0,9.734832186505988,16896
0.31,4,3,6,60.8,56.0,6.952728644624869,1046
0.7,1,2,3,64.5,57.0,7.667158255319148,2137
0.72,3,4,3,60.8,58.0,7.835974581721566,2530
1.03,3,0,1,62.0,58.0,8.125039097367745,3378
0.32,3,2,4,62.4,58.0,6.329720905522696,561
0.6,2,1,3,60.6,60.0,7.2456550675945355,1402
1.07,3,2,2,58.9,59.0,8.351138607086154,4235
0.25,2,4,6,62.9,55.0,6.450470422144176,633
1.23,3,2,3,58.5,62.0,8.724207360800564,6150
1.3,3,1,3,62.7,58.0,8.739696537843024,6246
0.3,2,5,2,62.9,56.0,6.26530121273771,526
0.7,3,4,5,62.6,59.0,8.0507033814703,3136
0.43,3,3,7,61.0,58.0,7.267525427828172,1433
0.31,3,5,3,60.8,58.0,6.522092798170152,680
0.57,2,5,2,62.1,58.0,7.242082359256962,1397
0.41,2,4,6,63.7,54.0,7.063903961472068,1169
0.33,3,2,4,61.5,58.0,6.610696044717759,743
2.05,1,3,1,63.7,61.0,9.698613591271663,16295
1.7,3,3,1,62.5,58.0,9.266153436795395,10574
0.52,4,2,1,61.0,55.0,6.970730078143525,1065
1.24,3,6,1,59.9,59.0,8.590815331286851,5382
0.91,0,6,2,64.4,60.0,8.25712628599743,3855
0.33,2,1,6,61.7,61.0,6.410174881966167,608
0.34,4,6,6,61.5,56.0,7.0326242610280065,1133
0.5,2,4,2,61.2,61.0,7.1308988302963465,1250
2.02,2,2,1,62.3,58.0,9.620063070336988,15064
0.31,2,4,6,61.3,56.0,6.694562058521095,808
1.16,4,0,2,60.7,57.0,8.282735880201754,3955
0.4,4,6,5,61.4,56.0,7.049254841255837,1152
0.4,4,5,1,61.9,58.0,6.444131256700441,629
0.29,1,5,5,62.7,62.0,6.424869023905388,617
0.7,3,3,3,62.5,55.0,7.8156105320351905,2479
0.38,4,4,3,61.2,57.0,6.790097235513905,889
0.75,3,6,1,61.3,59.0,7.527255919373784,1858
1.26,4,3,1,60.9,55.0,8.688959234270676,5937
0.3,2,2,3,62.5,58.0,6.159095388491933,473
0.4,3,5,2,62.2,62.0,6.782192056006791,882
1.06,4,4,7,61.0,57.0,9.305195902988862,10995
0.32,4,5,3,62.3,56.0,6.553933404025811,702
0.57,4,5,5,60.6,56.2,7.908019444632471,2719
0.3,4,4,2,62.5,57.0,6.133398042996649,461
1.51,3,6,2,61.1,60.0,9.414178772232386,12261
0.71,1,4,2,64.3,58.0,7.722234744709607,2258
0.47,1,4,4,64.0,60.0,7.210079628170788,1353
0.7,0,4,2,66.0,56.0,7.659642954564682,2121
0.53,4,4,7,61.3,57.0,7.894318063841624,2682
0.55,1,5,3,59.8,61.0,7.43543801981455,1695
0.71,2,1,3,60.4,60.0,7.68937110752969,2185
1.02,4,3,4,62.1,58.0,8.833025307284364,6857
0.33,4,3,4,60.1,55.0,6.501289670540389,666
0.3,2,2,6,62.3,56.0,6.439350371100098,626
1.01,3,5,3,60.8,60.0,8.795733605950735,6606
1.02,4,1,2,61.3,56.0,8.40178233990491,4455
0.4,1,3,6,59.1,61.0,6.920671504248683,1013
0.36,4,5,3,61.5,56.2,6.68586094706836,801
0.35,4,2,6,62.6,57.0,6.931471805599453,1024
0.32,4,4,4,61.3,55.0,6.516193076042964,676
0.41,1,0,4,63.2,59.0,6.431331081933479,621
1.3,2,0,3,63.3,57.0,8.32020459757888,4106
1.24,2,1,1,61.6,59.0,8.61195776786066,5497
1.0,2,4,1,59.9,61.0,8.355850041007475,4255
0.53,3,2,4,60.5,57.0,7.382124365737512,1607
1.57,2,0,3,60.2,59.0,8.965973184210347,7832
1.09,4,3,2,62.2,56.0,8.511175119090675,4970
0.23,2,4,5,63.1,56.0,6.156978985585555,472
0.51,3,3,6,62.4,58.0,7.562681246721884,1925
0.31,4,3,2,62.1,54.0,6.20050917404269,493
1.09,4,2,2,61.1,57.0,8.560061091643414,5219
1.2,2,4,3,62.4,58.0,8.8698199525084,7114
0.4,4,2,7,61.9,56.0,7.050122520269059,1153
0.35,3,4,3,60.4,59.0,6.778784897685177,879
2.01,3,0,1,62.0,59.0,9.42569365781533,12403
0.71,4,4,5,62.6,56.0,8.012349639327795,3018
0.44,2,5,4,59.7,59.0,6.993932975223189,1090
0.72,2,3,5,60.1,60.0,8.145839612936841,3449
0.57,4,4,5,61.9,55.0,7.936302693201959,2797
0.54,4,2,4,61.3,55.9,7.398174092970465,1633
1.01,4,6,2,63.0,56.0,8.791638037085997,6579
2.03,2,0,5,63.2,60.0,9.683027896351076,16043
0.71,4,5,3,61.6,57.0,8.043020885298283,3112
0.7,0,3,4,68.5,58.0,7.718685495198466,2250
0.76,3,4,1,62.3,55.0,7.793586803371584,2425
0.55,4,4,3,61.1,57.0,7.506042178518122,1819
1.01,2,5,2,63.1,57.0,8.53405030848266,5085
0.5,2,1,4,61.5,55.0,7.183111701743281,1317
0.54,4,4,6,60.5,55.0,7.764720544771477,2356
0.52,4,6,5,60.4,57.0,7.793999089503996,2426
1.5,3,5,4,60.3,60.0,9.70558524377515,16409
1.74,4,6,1,64.5,56.0,9.422301633887823,12361
0.39,4,1,5,62.3,54.0,6.668228248417403,787
0.3,4,3,5,62.7,57.0,6.52795791762255,684
0.41,4,5,4,62.0,55.0,6.983789965258135,1079
